114,20,m,1,1,1,5,4,16811.7726997079
114,20,m,2,4,4,8,4,11152.4037754789
114,20,m,3,2,2,6,1,3577.5077116341
114,20,m,4,3,3,7,2,3875.181527932
114,20,m,5,4,4,8,4,6578.2363891376
114,20,m,6,3,3,7,3,4756.57160554692
114,20,m,7,1,1,5,4,9254.6090965152
114,20,m,8,2,2,6,3,4100.93421044076
114,20,m,9,1,1,5,1,3440.68839799729
114,20,m,10,2,2,6,3,3959.66797178698
114,20,m,11,3,3,7,2,1826.53128679885
114,20,m,12,4,4,8,3,3003.00768129819
114,20,m,13,1,1,5,1,1499.70584248877
114,20,m,14,2,2,6,3,3697.27343608247
114,20,m,15,4,4,8,1,2237.85434358433
114,20,m,16,3,3,7,1,900.865146064461
114,20,m,17,2,2,6,1,2405.00493381842
114,20,m,18,1,1,5,1,1334.3527976358
114,20,m,19,4,4,8,1,2448.53118959873
114,20,m,20,3,3,7,1,646.828668119269
114,20,m,21,4,4,8,3,4672.78969081235
114,20,m,22,1,1,5,3,3999.01746260366
114,20,m,23,3,3,7,1,1982.17426621341
114,20,m,24,2,2,6,2,2591.30126890886
114,20,m,25,7,3,11,3,5669.43427277874
114,20,m,26,6,2,10,1,2563.41260141198
114,20,m,27,8,4,12,2,2693.80029467357
114,20,m,28,5,1,9,1,851.409556300496
114,20,m,29,8,4,12,3,3786.64932410175
114,20,m,30,7,3,11,1,1067.17597622264
114,20,m,31,5,1,9,2,1953.02052521947
114,20,m,32,6,2,10,1,652.037776526413
114,20,m,33,5,1,9,3,7069.69404902338
114,20,m,34,8,4,12,3,3051.55468809244
114,20,m,35,6,2,10,2,1633.56003635636
114,20,m,36,7,3,11,1,681.280262833752
114,20,m,37,5,1,9,1,2647.87610429994
114,20,m,38,6,2,10,1,3039.910940759
114,20,m,39,8,4,12,2,2285.89695099436
114,20,m,40,7,3,11,1,779.557245405158
114,20,m,41,5,1,9,1,1543.72351790153
114,20,m,42,8,4,12,1,2706.91316935336
114,20,m,43,7,3,11,1,1103.21411980112
114,20,m,44,6,2,10,1,707.689238060993
114,20,m,45,8,4,12,2,2875.31253292036
114,20,m,46,5,1,9,1,1089.49723365004
114,20,m,47,6,2,10,1,934.690090198274
114,20,m,48,7,3,11,1,329.818938429526
114,20,m,49,9,1,13,4,5803.41494380264
114,20,m,50,10,2,14,3,4228.16782282098
114,20,m,51,12,4,16,2,2203.31641839584
114,20,m,52,11,3,15,1,660.367761785892
114,20,m,53,9,1,13,4,3926.48899693813
114,20,m,54,10,2,14,1,1082.72874330942
114,20,m,55,12,4,16,1,3047.95295653093
114,20,m,56,11,3,15,1,542.866250245424
114,20,m,57,9,1,13,1,1014.90106255733
114,20,m,58,12,4,16,3,2551.79209689959
114,20,m,59,10,2,14,1,721.768349980266
114,20,m,60,11,3,15,1,414.635007731704
114,20,m,61,12,4,16,1,5901.29740214979
114,20,m,62,9,1,13,1,1817.30479275939
114,20,m,63,10,2,14,1,1602.07808923587
114,20,m,64,11,3,15,1,625.476968325529
114,20,m,65,9,1,13,1,2008.59108967052
114,20,m,66,11,3,15,1,5425.15434591041
114,20,m,67,12,4,16,1,3375.54873430781
114,20,m,68,10,2,14,1,1098.07594727317
114,20,m,69,12,4,16,2,7016.7565640586
114,20,m,70,9,1,13,1,1144.59690459989
114,20,m,71,10,2,14,1,1996.81694105675
114,20,m,72,11,3,15,1,524.796014065942
