237,17,f,1,3,3,7,2,3363.59322533281
237,17,f,2,4,4,8,2,3509.4164715656
237,17,f,3,1,1,5,2,4482.52028790012
237,17,f,4,2,2,6,1,3766.09418222324
237,17,f,5,4,4,8,3,6134.14193138669
237,17,f,6,1,1,5,2,5753.62471519747
237,17,f,7,3,3,7,1,4666.29075238779
237,17,f,8,2,2,6,1,5584.6308211876
237,17,f,9,1,1,5,1,4073.95741140772
237,17,f,10,4,4,8,1,6984.42561787397
237,17,f,11,2,2,6,2,10136.9311026401
237,17,f,12,3,3,7,1,2260.11406623729
237,17,f,13,2,2,6,1,5873.89927348704
237,17,f,14,1,1,5,1,3519.87737305899
237,17,f,15,4,4,8,1,2868.21829913697
237,17,f,16,3,3,7,1,3513.79522894786
237,17,f,17,1,1,5,3,8385.1437992862
237,17,f,18,3,3,7,1,2289.64698268373
237,17,f,19,4,4,8,1,3271.59856943217
237,17,f,20,2,2,6,2,2974.99012923163
237,17,f,21,1,1,5,2,5588.38684477178
237,17,f,22,2,2,6,1,2212.34890479718
237,17,f,23,4,4,8,1,1757.57000397243
237,17,f,24,3,3,7,1,1521.85062116405
237,17,f,25,8,4,12,1,6514.16983517265
237,17,f,26,7,3,11,1,3846.08876084712
237,17,f,27,5,1,9,1,2035.60751409987
237,17,f,28,6,2,10,1,1331.52560422968
237,17,f,29,7,3,11,1,3716.531756103
237,17,f,30,6,2,10,1,1327.75056356968
237,17,f,31,5,1,9,1,1333.47108136513
237,17,f,32,8,4,12,1,1847.51836204396
237,17,f,33,6,2,10,1,1110.15022886932
237,17,f,34,5,1,9,1,1857.57658448438
237,17,f,35,7,3,11,1,3985.96660480598
237,17,f,36,8,4,12,1,1875.57911526528
237,17,f,37,5,1,9,1,1263.56219429363
237,17,f,38,8,4,12,1,1709.9449048128
237,17,f,39,7,3,11,1,2482.24891723385
237,17,f,40,6,2,10,1,1016.07546700507
237,17,f,41,5,1,9,1,1205.54592291955
237,17,f,42,6,2,10,1,1005.89740679516
237,17,f,43,8,4,12,1,1262.35385527434
237,17,f,44,7,3,11,1,957.697871173878
237,17,f,45,5,1,9,1,1103.90809982619
237,17,f,46,6,2,10,1,1510.30967045517
237,17,f,47,8,4,12,1,1811.65487205453
237,17,f,48,7,3,11,1,1851.97137658361
237,17,f,49,11,3,15,1,1515.83760261747
237,17,f,50,10,2,14,1,1207.54452712663
237,17,f,51,12,4,16,1,1583.92115218157
237,17,f,52,9,1,13,1,985.840126152652
237,17,f,53,12,4,16,1,3446.3917662697
237,17,f,54,9,1,13,1,1430.02168550447
237,17,f,55,11,3,15,1,1781.71565425419
237,17,f,56,10,2,14,1,1135.64307301476
237,17,f,57,9,1,13,1,1364.12872206438
237,17,f,58,11,3,15,1,1181.5379200516
237,17,f,59,12,4,16,1,1623.58081291586
237,17,f,60,10,2,14,1,920.182310375822
237,17,f,61,11,3,15,1,1233.75519045385
237,17,f,62,9,1,13,1,1457.81016248384
237,17,f,63,12,4,16,1,1250.11832847758
237,17,f,64,10,2,14,1,1071.48609700744
237,17,f,65,11,3,15,1,1349.93594565549
237,17,f,66,9,1,13,1,1272.30310684627
237,17,f,67,10,2,14,1,1488.00203573228
237,17,f,68,12,4,16,1,1565.99348227428
237,17,f,69,11,3,15,1,1276.13399130496
237,17,f,70,12,4,16,1,1409.79868462182
237,17,f,71,9,1,13,1,1668.14869059908
237,17,f,72,10,2,14,1,1201.72228306365
