subj,condition,age,sex,phase,block,trial,cue,resp,out,numResp,RT,AOI_cue_p1,AOI_cue_p2,AOI_resp_p1,AOI_resp_p2,AOI_out_p1,AOI_out_p2,tOutFix,nFix_p1,nFix_p2,samples_p1,samples_p2,raw_NA_p1,raw_NA_p2,post_interp_NA_p1,post_interp_NA_p2,ICU,ICU_medSplit
P101_Exp6,C1,19,F,1,1,1,1,1,5,2,5142.12034972104,710,746,3646,447,0,607,213,14,15,1543,812,0,0,0,0,21,Low
P101_Exp6,C1,19,F,1,1,2,2,2,6,1,2423.6352681649,943,350,1193,361,0,1156,387,9,15,727,812,43,0,43,0,21,Low
P101_Exp6,C1,19,F,1,1,3,3,3,7,1,3072.37597545526,623,781,2201,427,0,920,216,9,12,921,812,20,0,0,0,21,Low
P101_Exp6,C1,19,F,1,1,4,4,4,8,1,1829.8925504979,593,450,1080,586,0,987,313,6,8,549,810,7,0,0,0,21,Low
P101_Exp6,C1,19,F,1,2,5,2,2,6,1,1671.65447360128,564,280,770,889,120,747,367,6,17,502,812,0,34,0,34,21,Low
P101_Exp6,C1,19,F,1,2,6,4,4,8,1,2102.40122288855,200,0,1217,958,0,646,214,4,10,630,813,160,0,160,0,21,Low
P101_Exp6,C1,19,F,1,2,7,1,1,5,2,3603.81210886703,1303,380,1330,454,0,1264,363,11,15,1081,813,42,39,39,35,21,Low
P101_Exp6,C1,19,F,1,2,8,3,3,7,1,1747.96849323172,420,416,1022,683,0,870,180,5,17,524,809,30,71,30,71,21,Low
P101_Exp6,C1,19,F,1,3,9,2,2,6,1,1471.90121262543,563,0,811,449,0,683,240,8,15,441,812,0,359,0,353,21,Low
P101_Exp6,C1,19,F,1,3,10,4,4,8,1,1637.66642960724,307,610,914,367,0,863,680,4,17,491,813,40,0,36,0,21,Low
P101_Exp6,C1,19,F,1,3,11,3,3,7,1,1245.72930791123,460,394,310,224,0,1505,57,5,8,374,810,6,108,0,108,21,Low
P101_Exp6,C1,19,F,1,3,12,1,1,5,1,1221.85019856244,184,956,783,180,0,944,196,3,9,366,812,52,0,52,0,21,Low
P101_Exp6,C1,19,F,1,4,13,2,2,6,1,1711.91785105827,480,543,857,477,0,553,263,7,26,514,810,39,0,39,0,21,Low
P101_Exp6,C1,19,F,1,4,14,3,3,7,1,980.288950897261,303,334,33,392,0,1000,284,7,12,294,809,24,68,0,68,21,Low
P101_Exp6,C1,19,F,1,4,15,1,1,5,1,2358.18935695715,193,456,1864,409,0,287,180,6,9,708,811,0,301,0,298,21,Low
P101_Exp6,C1,19,F,1,4,16,4,4,8,1,6281.72803044663,897,661,3098,326,0,453,314,24,13,1884,810,480,213,447,195,21,Low
P101_Exp6,C1,19,F,1,5,17,1,1,5,1,2180.05821036633,497,200,1320,1235,0,574,453,5,10,654,810,85,0,82,0,21,Low
P101_Exp6,C1,19,F,1,5,18,2,2,6,1,783.788515617573,137,417,593,540,0,340,210,5,13,236,813,0,75,0,75,21,Low
P101_Exp6,C1,19,F,1,5,19,3,3,7,1,1063.95201418007,466,270,167,327,0,1427,256,4,13,319,809,0,88,0,88,21,Low
P101_Exp6,C1,19,F,1,5,20,4,4,8,1,2176.47032188967,753,801,650,600,0,886,234,4,8,653,811,146,0,142,0,21,Low
P101_Exp6,C1,19,F,1,6,21,2,2,6,2,3611.20492198171,917,477,1796,257,0,1220,193,7,12,1083,811,30,64,29,60,21,Low
P101_Exp6,C1,19,F,1,6,22,4,4,8,1,2884.39669984291,0,1123,1905,1120,0,220,277,9,12,865,813,62,0,54,0,21,Low
P101_Exp6,C1,19,F,1,6,23,3,3,7,1,1600.29636453868,343,0,774,2094,0,60,2650,7,20,480,814,33,0,29,0,21,Low
P101_Exp6,C1,19,F,1,6,24,1,1,5,1,1433.71069653216,317,470,824,972,0,697,479,6,10,431,813,0,0,0,0,21,Low
P101_Exp6,C1,19,F,2,7,25,6,2,10,1,4299.62581637591,1426,416,2594,782,0,1266,207,11,12,1290,813,9,0,0,0,21,Low
P101_Exp6,C1,19,F,2,7,26,8,4,12,2,3656.0384350214,950,393,2294,443,0,1383,243,9,11,1097,807,29,0,0,0,21,Low
P101_Exp6,C1,19,F,2,7,27,5,1,9,1,1765.82884872437,314,307,1153,953,0,999,220,5,13,530,813,13,0,0,0,21,Low
P101_Exp6,C1,19,F,2,7,28,7,3,11,1,1201.48894655051,390,337,650,344,0,1337,184,7,14,361,811,0,95,0,94,21,Low
P101_Exp6,C1,19,F,2,8,29,8,4,12,3,6730.97084893448,1132,961,3692,704,0,414,183,25,14,2019,802,0,53,0,53,21,Low
P101_Exp6,C1,19,F,2,8,30,5,1,9,1,1495.51861077532,300,546,889,965,0,500,213,4,15,448,810,49,48,49,48,21,Low
P101_Exp6,C1,19,F,2,8,31,6,2,10,1,1077.65366703575,186,470,754,832,0,629,254,4,16,323,811,0,0,0,0,21,Low
P101_Exp6,C1,19,F,2,8,32,7,3,11,1,1195.4904172045,216,393,616,107,0,327,157,10,14,359,810,0,345,0,345,21,Low
P101_Exp6,C1,19,F,2,9,33,5,1,9,1,1214.3710539566,0,432,993,1084,0,177,173,3,20,364,810,0,145,0,145,21,Low
P101_Exp6,C1,19,F,2,9,34,8,4,12,1,3005.94208183259,336,797,2520,234,0,463,184,11,16,902,812,0,142,0,142,21,Low
P101_Exp6,C1,19,F,2,9,35,6,2,10,1,1456.12549097257,260,156,416,174,0,1631,210,6,10,437,812,0,61,0,60,21,Low
P101_Exp6,C1,19,F,2,9,36,7,3,11,1,1503.53174282156,267,246,417,442,0,576,144,6,21,451,813,172,140,164,140,21,Low
P101_Exp6,C1,19,F,2,10,37,6,2,10,1,1621.70687621278,544,371,740,407,0,583,237,8,24,486,813,0,158,0,148,21,Low
P101_Exp6,C1,19,F,2,10,38,7,3,11,1,3334.57437367406,1200,0,929,179,0,340,203,16,11,1001,813,127,501,125,498,21,Low
P101_Exp6,C1,19,F,2,10,39,5,1,9,1,4904.51193729075,1122,34,2496,297,0,701,213,22,16,1471,813,116,259,110,225,21,Low
P101_Exp6,C1,19,F,2,10,40,8,4,12,1,2382.44729854875,653,690,1224,507,0,583,124,8,14,714,814,11,199,0,199,21,Low
P101_Exp6,C1,19,F,2,11,41,7,3,11,1,3320.28621002337,604,0,2312,653,0,510,166,17,17,997,812,0,245,0,239,21,Low
P101_Exp6,C1,19,F,2,11,42,8,4,12,1,1747.89333049989,0,1000,880,615,0,206,194,6,19,524,810,0,74,0,74,21,Low
P101_Exp6,C1,19,F,2,11,43,5,1,9,1,3552.04581485452,773,0,2169,402,0,990,357,12,9,1066,812,95,233,95,232,21,Low
P101_Exp6,C1,19,F,2,11,44,6,2,10,1,1074.03559272302,164,0,833,286,0,588,123,4,13,322,809,0,269,0,268,21,Low
P101_Exp6,C1,19,F,2,12,45,5,1,9,1,2164.06243396852,560,0,1044,153,0,614,123,6,13,650,807,73,163,68,140,21,Low
P101_Exp6,C1,19,F,2,12,46,7,3,11,1,2046.42641960959,813,587,853,632,0,759,260,6,23,614,810,57,79,57,78,21,Low
P101_Exp6,C1,19,F,2,12,47,8,4,12,1,2862.51830770959,617,0,2106,1170,0,1194,110,11,11,859,810,0,0,0,0,21,Low
P101_Exp6,C1,19,F,2,12,48,6,2,10,1,1724.79422315553,313,233,494,57,0,576,213,7,20,517,812,133,259,133,249,21,Low
P101_Exp6,C1,19,F,3,13,49,11,3,15,2,5769.90423845359,1516,826,3498,387,0,907,293,24,14,1731,813,0,1,0,0,21,Low
P101_Exp6,C1,19,F,3,13,50,10,2,14,1,1706.45059242725,163,407,691,717,0,280,236,10,15,512,810,67,140,67,110,21,Low
P101_Exp6,C1,19,F,3,13,51,12,4,16,1,1471.79133618204,460,1353,892,537,0,471,116,7,12,442,812,0,0,0,0,21,Low
P101_Exp6,C1,19,F,3,13,52,9,1,13,1,2607.63454129005,294,469,1484,668,0,454,280,5,10,782,812,223,200,218,200,21,Low
P101_Exp6,C1,19,F,3,14,53,10,2,14,2,2994.87746361694,586,683,1720,189,0,447,130,12,17,898,805,0,0,0,0,21,Low
P101_Exp6,C1,19,F,3,14,54,11,3,15,1,1508.4155092411,440,644,736,759,0,417,156,5,17,453,811,26,91,26,91,21,Low
P101_Exp6,C1,19,F,3,14,55,9,1,13,1,2017.87937256927,443,493,1400,889,0,410,163,6,25,605,813,6,102,0,84,21,Low
P101_Exp6,C1,19,F,3,14,56,12,4,16,1,1361.50738405922,509,0,803,1061,0,387,276,2,19,409,810,0,173,0,173,21,Low
P101_Exp6,C1,19,F,3,15,57,9,1,13,1,2087.77558159056,283,0,1373,923,0,806,214,5,13,626,812,74,137,74,136,21,Low
P101_Exp6,C1,19,F,3,15,58,12,4,16,1,2507.78673827551,450,590,1289,663,0,540,137,7,21,753,811,144,66,143,64,21,Low
P101_Exp6,C1,19,F,3,15,59,11,3,15,2,5945.26945688438,843,157,4109,488,0,754,183,22,22,1783,806,0,92,0,91,21,Low
P101_Exp6,C1,19,F,3,15,60,10,2,14,1,1059.61310210182,253,660,469,497,0,323,194,6,20,318,811,70,142,70,142,21,Low
P101_Exp6,C1,19,F,3,16,61,12,4,16,1,2017.67018472526,424,0,1208,450,0,480,260,6,20,605,814,74,206,74,197,21,Low
P101_Exp6,C1,19,F,3,16,62,11,3,15,1,2522.40151267267,437,204,1105,352,0,623,214,9,19,757,812,106,233,103,233,21,Low
P101_Exp6,C1,19,F,3,16,63,9,1,13,1,2286.02528607109,390,381,893,821,0,730,73,5,23,686,813,159,82,159,77,21,Low
P101_Exp6,C1,19,F,3,16,64,10,2,14,1,3188.08371860518,906,143,1430,317,0,323,167,11,20,957,810,0,360,0,358,21,Low
P101_Exp6,C1,19,F,3,17,65,12,4,16,1,1913.71680614532,533,667,1057,860,0,0,NA,5,16,574,810,3,237,0,235,21,Low
P101_Exp6,C1,19,F,3,17,66,9,1,13,1,3014.12153783554,453,188,2450,1260,0,307,313,6,22,905,809,0,187,0,179,21,Low
P101_Exp6,C1,19,F,3,17,67,11,3,15,1,4406.48367610356,1374,0,1034,1510,0,567,183,19,24,1322,812,63,0,57,0,21,Low
P101_Exp6,C1,19,F,3,17,68,10,2,14,1,1416.44470015194,346,236,190,247,0,447,116,3,20,425,813,198,269,198,264,21,Low
P101_Exp6,C1,19,F,3,18,69,11,3,15,1,4242.16647367859,1081,667,2244,1276,0,250,167,27,25,1273,811,49,0,49,0,21,Low
P101_Exp6,C1,19,F,3,18,70,10,2,14,1,1857.77369799428,210,0,830,57,0,1240,1266,5,11,557,812,73,150,65,145,21,Low
P101_Exp6,C1,19,F,3,18,71,9,1,13,1,2736.25306839017,187,0,2202,580,0,650,220,10,31,821,813,0,93,0,77,21,Low
P101_Exp6,C1,19,F,3,18,72,12,4,16,1,1828.15746863992,344,280,1034,371,0,514,400,6,23,548,808,2,256,0,253,21,Low
P102_Exp6,C1,22,F,1,1,1,3,3,7,2,6228.37939490637,1707,393,3033,1332,0,317,207,27,16,1868,806,107,20,90,0,21,Low
P102_Exp6,C1,22,F,1,1,2,2,2,6,1,2995.82348772128,337,417,2186,639,0,514,193,10,16,898,811,26,42,26,31,21,Low
P102_Exp6,C1,22,F,1,1,3,4,4,8,1,2309.62547829404,670,771,1070,1100,0,34,283,10,11,693,811,7,73,0,46,21,Low
P102_Exp6,C1,22,F,1,1,4,1,1,5,2,3441.10079292295,570,1019,2323,403,0,343,217,10,15,1032,811,31,84,27,60,21,Low
P102_Exp6,C1,22,F,1,2,5,2,2,6,1,1318.06634363966,304,694,750,514,0,250,290,6,15,396,813,0,192,0,179,21,Low
P102_Exp6,C1,22,F,1,2,6,4,4,8,1,1721.85895245457,369,0,977,543,0,1798,236,7,10,516,812,0,24,0,0,21,Low
P102_Exp6,C1,22,F,1,2,7,1,1,5,1,1429.51305416682,230,647,0,230,0,746,206,5,18,429,810,16,114,0,102,21,Low
P102_Exp6,C1,22,F,1,2,8,3,3,7,1,1094.34884925577,353,447,466,337,0,1067,147,4,12,328,810,0,125,0,118,21,Low
P102_Exp6,C1,22,F,1,3,9,4,4,8,1,2949.8601188352,1203,652,1129,87,0,936,53,10,11,885,814,71,153,66,146,21,Low
P102_Exp6,C1,22,F,1,3,10,2,2,6,1,1114.05567234215,256,213,549,30,0,1193,223,6,6,334,809,0,285,0,270,21,Low
P102_Exp6,C1,22,F,1,3,11,3,3,7,1,1055.50873396896,260,0,543,223,0,197,286,3,4,317,812,12,649,0,649,21,Low
P102_Exp6,C1,22,F,1,3,12,1,1,5,1,1070.0124244886,197,226,63,381,0,50,2623,2,8,321,812,216,449,190,379,21,Low
P102_Exp6,C1,22,F,1,4,13,4,4,8,1,1069.75493930804,176,0,591,915,0,1249,247,5,10,321,813,0,33,0,0,21,Low
P102_Exp6,C1,22,F,1,4,14,1,1,5,1,1195.57191896274,607,307,483,624,0,643,231,4,13,359,809,0,170,0,159,21,Low
P102_Exp6,C1,22,F,1,4,15,3,3,7,1,997.672068322572,330,190,576,240,0,256,1903,3,7,300,809,0,448,0,437,21,Low
P102_Exp6,C1,22,F,1,4,16,2,2,6,1,791.842700400593,233,0,480,0,0,1213,16,3,8,237,811,0,222,0,221,21,Low
P102_Exp6,C1,22,F,1,5,17,1,1,5,1,1107.79301692855,347,450,628,418,0,468,290,5,20,332,811,0,57,0,30,21,Low
P102_Exp6,C1,22,F,1,5,18,3,3,7,1,952.253251920411,306,576,571,925,0,417,223,4,11,286,813,0,100,0,77,21,Low
P102_Exp6,C1,22,F,1,5,19,2,2,6,1,723.732285443475,287,1285,353,754,0,220,203,3,9,217,812,0,66,0,44,21,Low
P102_Exp6,C1,22,F,1,5,20,4,4,8,1,543.536729521293,263,0,198,1001,0,398,243,3,13,163,810,0,95,0,91,21,Low
P102_Exp6,C1,22,F,1,6,21,2,2,6,1,995.553928203663,193,73,544,364,0,363,53,4,9,299,810,0,435,0,408,21,Low
P102_Exp6,C1,22,F,1,6,22,1,1,5,1,1733.73375851043,417,0,832,190,0,230,263,6,12,520,813,31,358,0,327,21,Low
P102_Exp6,C1,22,F,1,6,23,3,3,7,1,961.761790285891,357,554,560,1010,0,176,243,3,13,289,810,0,70,0,65,21,Low
P102_Exp6,C1,22,F,1,6,24,4,4,8,1,340.214597146769,193,0,86,493,0,387,273,2,11,102,812,0,139,0,101,21,Low
P102_Exp6,C1,22,F,2,7,25,7,3,11,1,2158.39655253694,859,483,550,217,0,1668,267,5,10,648,811,83,19,79,0,21,Low
P102_Exp6,C1,22,F,2,7,26,6,2,10,1,1239.69214069439,457,807,610,0,0,1055,427,4,17,372,811,13,33,0,33,21,Low
P102_Exp6,C1,22,F,2,7,27,5,1,9,1,1399.87267614379,430,656,859,367,0,815,263,5,21,420,814,0,52,0,31,21,Low
P102_Exp6,C1,22,F,2,7,28,8,4,12,1,986.231032729847,408,624,444,447,0,428,343,5,19,296,813,0,95,0,71,21,Low
P102_Exp6,C1,22,F,2,8,29,5,1,9,1,1117.85123936897,379,740,500,636,0,524,214,5,18,335,813,0,38,0,0,21,Low
P102_Exp6,C1,22,F,2,8,30,6,2,10,1,906.716710756882,413,553,430,794,0,603,237,4,12,272,812,0,94,0,68,21,Low
P102_Exp6,C1,22,F,2,8,31,8,4,12,1,1296.21602433144,374,590,770,600,0,443,544,4,14,389,809,14,35,0,0,21,Low
P102_Exp6,C1,22,F,2,8,32,7,3,11,1,366.287311202541,186,0,130,727,0,942,103,3,17,110,814,0,65,0,54,21,Low
P102_Exp6,C1,22,F,2,9,33,8,4,12,2,2091.46610191056,434,456,1273,959,0,152,210,8,14,627,806,0,137,0,89,21,Low
P102_Exp6,C1,22,F,2,9,34,5,1,9,1,930.067567975129,387,1116,467,303,0,352,107,4,14,279,810,0,115,0,109,21,Low
P102_Exp6,C1,22,F,2,9,35,7,3,11,1,989.890159778952,433,550,506,1173,0,423,223,3,9,297,812,0,73,0,72,21,Low
P102_Exp6,C1,22,F,2,9,36,6,2,10,1,352.016051620012,247,0,40,217,0,417,256,3,4,105,813,0,547,0,547,21,Low
P102_Exp6,C1,22,F,2,10,37,7,3,11,1,971.749076012202,313,316,404,449,0,313,234,4,10,292,812,0,311,0,311,21,Low
P102_Exp6,C1,22,F,2,10,38,8,4,12,1,1181.62696826766,277,513,413,771,0,479,467,4,12,354,814,0,84,0,84,21,Low
P102_Exp6,C1,22,F,2,10,39,5,1,9,1,1055.73512774026,357,503,620,1070,0,280,240,4,11,317,811,0,111,0,111,21,Low
P102_Exp6,C1,22,F,2,10,40,6,2,10,1,472.170772141908,180,487,253,656,0,406,213,2,13,142,812,0,40,0,40,21,Low
P102_Exp6,C1,22,F,2,11,41,5,1,9,1,933.585727170794,373,1060,477,542,0,57,256,4,8,280,813,0,140,0,114,21,Low
P102_Exp6,C1,22,F,2,11,42,8,4,12,1,1055.78614180376,244,759,660,484,0,653,440,6,13,317,812,0,96,0,92,21,Low
P102_Exp6,C1,22,F,2,11,43,7,3,11,1,872.247202678409,483,516,233,960,0,84,290,4,11,262,812,29,140,29,140,21,Low
P102_Exp6,C1,22,F,2,11,44,6,2,10,1,614.029108804971,120,150,230,1107,0,727,1627,6,16,184,809,0,90,0,85,21,Low
P102_Exp6,C1,22,F,2,12,45,8,4,12,1,1416.14978453435,827,63,497,1043,0,457,204,4,13,425,814,0,122,0,121,21,Low
P102_Exp6,C1,22,F,2,12,46,6,2,10,1,1207.90071999181,416,673,686,957,0,280,186,4,15,362,811,0,135,0,132,21,Low
P102_Exp6,C1,22,F,2,12,47,7,3,11,1,906.338482232968,390,333,480,727,0,689,200,2,19,272,812,0,75,0,72,21,Low
P102_Exp6,C1,22,F,2,12,48,5,1,9,1,781.857527683314,563,679,154,281,0,254,390,3,15,235,814,0,102,0,100,21,Low
P102_Exp6,C1,22,F,3,13,49,10,2,14,1,1781.46692296468,1210,196,480,136,0,1437,184,4,23,534,814,0,48,0,0,21,Low
P102_Exp6,C1,22,F,3,13,50,11,3,15,1,1015.55204460783,330,806,460,300,0,804,306,3,12,305,814,0,69,0,45,21,Low
P102_Exp6,C1,22,F,3,13,51,9,1,13,1,1230.40033663347,373,196,733,593,0,686,170,6,18,369,809,0,32,0,32,21,Low
P102_Exp6,C1,22,F,3,13,52,12,4,16,1,1792.16448141233,602,0,706,1655,0,207,243,6,13,538,811,39,89,39,77,21,Low
P102_Exp6,C1,22,F,3,14,53,9,1,13,1,1386.36059033888,936,0,373,1853,0,0,NA,3,13,416,812,0,26,0,26,21,Low
P102_Exp6,C1,22,F,3,14,54,11,3,15,1,1147.51757721206,316,180,456,1772,0,410,360,4,8,344,810,36,44,36,37,21,Low
P102_Exp6,C1,22,F,3,14,55,12,4,16,1,1127.60941459965,681,536,146,500,0,136,510,4,8,339,810,0,267,0,226,21,Low
P102_Exp6,C1,22,F,3,14,56,10,2,14,1,828.376919667789,322,587,443,493,0,935,177,3,7,248,810,0,114,0,114,21,Low
P102_Exp6,C1,22,F,3,15,57,11,3,15,1,1355.72830574165,730,304,287,602,0,817,244,5,11,407,812,0,103,0,103,21,Low
P102_Exp6,C1,22,F,3,15,58,10,2,14,1,1422.15163432229,507,0,497,373,0,709,224,5,3,426,812,38,449,38,445,21,Low
P102_Exp6,C1,22,F,3,15,59,9,1,13,1,2277.96325297095,689,953,919,94,0,810,140,8,8,683,811,70,92,69,67,21,Low
P102_Exp6,C1,22,F,3,15,60,12,4,16,1,805.560653607245,317,130,413,277,0,1544,107,4,11,241,812,0,30,0,28,21,Low
P102_Exp6,C1,22,F,3,16,61,10,2,14,1,1589.68634501434,953,210,300,612,0,730,87,3,11,477,812,69,136,69,107,21,Low
P102_Exp6,C1,22,F,3,16,62,9,1,13,1,941.744958663548,386,503,480,1402,0,150,750,4,11,283,811,0,24,0,0,21,Low
P102_Exp6,C1,22,F,3,16,63,12,4,16,1,1329.90462483212,643,0,243,626,40,383,4,5,5,399,809,0,432,0,432,21,Low
P102_Exp6,C1,22,F,3,16,64,11,3,15,1,775.626869257394,370,487,0,0,0,334,303,4,8,233,811,0,416,0,403,21,Low
P102_Exp6,C1,22,F,3,17,65,12,4,16,1,890.371080520708,416,193,243,247,0,0,NA,4,8,267,811,0,353,0,351,21,Low
P102_Exp6,C1,22,F,3,17,66,9,1,13,1,881.50640603817,263,280,440,860,0,454,346,3,8,264,814,33,237,31,216,21,Low
P102_Exp6,C1,22,F,3,17,67,11,3,15,1,1615.68389633976,806,466,204,279,0,734,1536,5,10,485,814,43,96,0,91,21,Low
P102_Exp6,C1,22,F,3,17,68,10,2,14,1,1006.40483069947,507,863,240,393,0,370,297,6,9,302,811,0,133,0,80,21,Low
P102_Exp6,C1,22,F,3,18,69,9,1,13,1,914.027720256854,373,150,454,1159,0,170,753,4,11,274,810,0,190,0,180,21,Low
P102_Exp6,C1,22,F,3,18,70,10,2,14,1,2391.61262395828,833,0,1258,344,0,0,NA,7,8,717,812,36,467,31,435,21,Low
P102_Exp6,C1,22,F,3,18,71,11,3,15,1,1719.60467421559,914,0,190,210,0,0,NA,6,4,516,813,61,667,31,639,21,Low
P102_Exp6,C1,22,F,3,18,72,12,4,16,1,564.258702273946,236,286,264,84,0,356,227,3,12,170,809,0,133,0,125,21,Low
P103_Exp6,C1,18,M,1,1,1,1,1,5,3,4339.57918529632,380,197,3587,203,0,1253,240,11,8,1302,812,12,0,0,0,35,High
P103_Exp6,C1,18,M,1,1,2,3,3,7,2,5451.69843625263,1229,0,2012,685,0,1863,277,18,4,1636,808,52,0,51,0,35,High
P103_Exp6,C1,18,M,1,1,3,2,2,6,2,3747.24101458196,417,204,2617,110,0,1446,244,9,13,1124,810,7,0,0,0,35,High
P103_Exp6,C1,18,M,1,1,4,4,4,8,3,3855.16684919276,499,0,2315,1228,0,1187,220,12,7,1156,807,0,8,0,0,35,High
P103_Exp6,C1,18,M,1,2,5,2,2,6,3,6300.30348839864,1193,227,3177,0,0,2090,243,24,7,1891,809,33,0,0,0,35,High
P103_Exp6,C1,18,M,1,2,6,4,4,8,2,3792.80049697991,875,256,2250,167,0,1937,206,13,7,1138,806,0,0,0,0,35,High
P103_Exp6,C1,18,M,1,2,7,3,3,7,2,3995.22339329997,1028,0,1133,186,0,1960,227,15,8,1199,810,0,0,0,0,35,High
P103_Exp6,C1,18,M,1,2,8,1,1,5,1,2155.94546264765,777,983,846,247,0,1050,203,7,10,647,812,0,0,0,0,35,High
P103_Exp6,C1,18,M,1,3,9,4,4,8,1,1619.46014443311,503,1256,1019,640,0,397,196,5,15,486,813,0,0,0,0,35,High
P103_Exp6,C1,18,M,1,3,10,3,3,7,1,1706.24261201738,383,500,1033,1004,0,600,197,5,12,512,811,0,0,0,0,35,High
P103_Exp6,C1,18,M,1,3,11,2,2,6,1,967.599429128313,303,0,616,873,0,640,204,3,11,290,814,0,0,0,0,35,High
P103_Exp6,C1,18,M,1,3,12,1,1,5,1,682.420252040174,170,0,450,1117,0,964,310,2,11,205,814,0,8,0,0,35,High
P103_Exp6,C1,18,M,1,4,13,3,3,7,2,5987.1459654205,2736,1400,2496,627,0,287,223,16,11,1797,807,4,0,0,0,35,High
P103_Exp6,C1,18,M,1,4,14,2,2,6,1,2091.59831587385,813,1590,910,403,0,273,237,8,16,628,811,6,0,3,0,35,High
P103_Exp6,C1,18,M,1,4,15,4,4,8,1,1169.53391861534,310,0,583,1906,0,0,NA,5,11,350,813,0,0,0,0,35,High
P103_Exp6,C1,18,M,1,4,16,1,1,5,1,668.31833499964,152,460,443,926,0,113,2596,4,17,200,814,0,48,0,44,35,High
P103_Exp6,C1,18,M,1,5,17,4,4,8,1,5401.89905131774,1909,463,2732,1358,0,203,227,25,16,1620,814,0,0,0,0,35,High
P103_Exp6,C1,18,M,1,5,18,1,1,5,1,1339.64800900139,280,0,745,2026,0,0,NA,8,12,402,812,0,0,0,0,35,High
P103_Exp6,C1,18,M,1,5,19,3,3,7,1,1693.83985568857,236,333,1064,2138,0,0,NA,7,11,508,810,0,12,0,0,35,High
P103_Exp6,C1,18,M,1,5,20,2,2,6,1,899.784231642116,56,0,590,956,0,0,NA,4,6,270,814,0,0,0,0,35,High
P103_Exp6,C1,18,M,1,6,21,4,4,8,1,3020.52033137079,697,803,1549,1609,0,0,NA,13,14,906,813,0,0,0,0,35,High
P103_Exp6,C1,18,M,1,6,22,1,1,5,1,1067.97608799025,130,882,717,323,0,594,596,5,35,321,813,0,18,0,0,35,High
P103_Exp6,C1,18,M,1,6,23,2,2,6,1,2075.85972279776,580,0,1350,490,0,417,530,10,12,622,811,0,328,0,328,35,High
P103_Exp6,C1,18,M,1,6,24,3,3,7,1,1201.48532425083,278,438,380,447,0,390,400,6,11,361,813,0,355,0,355,35,High
P103_Exp6,C1,18,M,2,7,25,5,1,9,1,1616.41952516584,533,434,943,733,0,1206,214,6,12,485,814,0,0,0,0,35,High
P103_Exp6,C1,18,M,2,7,26,7,3,11,2,3648.28882532311,582,1489,2458,643,0,347,246,16,12,1094,809,0,0,0,0,35,High
P103_Exp6,C1,18,M,2,7,27,6,2,10,2,2288.02660700239,537,127,1418,2243,0,0,NA,11,15,687,807,0,0,0,0,35,High
P103_Exp6,C1,18,M,2,7,28,8,4,12,1,1407.71223963384,407,889,875,620,0,477,363,5,10,422,811,0,0,0,0,35,High
P103_Exp6,C1,18,M,2,8,29,7,3,11,1,2635.74147884356,636,716,1623,1123,0,274,200,7,20,791,813,48,0,45,0,35,High
P103_Exp6,C1,18,M,2,8,30,6,2,10,1,1578.64587546646,713,278,617,296,0,1120,473,4,24,473,810,0,0,0,0,35,High
P103_Exp6,C1,18,M,2,8,31,8,4,12,1,1460.37988270837,411,992,894,237,0,891,240,10,25,438,811,0,0,0,0,35,High
P103_Exp6,C1,18,M,2,8,32,5,1,9,1,1099.80041125164,340,862,567,1184,0,300,240,6,25,330,813,0,0,0,0,35,High
P103_Exp6,C1,18,M,2,9,33,6,2,10,1,1450.25464771243,710,580,494,990,0,406,413,5,19,435,814,25,26,0,26,35,High
P103_Exp6,C1,18,M,2,9,34,8,4,12,1,1337.73966044464,537,258,694,591,0,407,456,7,23,401,812,0,112,0,87,35,High
P103_Exp6,C1,18,M,2,9,35,7,3,11,1,1245.86816275769,533,693,420,839,0,460,390,8,33,374,810,0,0,0,0,35,High
P103_Exp6,C1,18,M,2,9,36,5,1,9,1,635.949157393043,127,816,421,540,0,300,1284,3,28,191,813,0,0,0,0,35,High
P103_Exp6,C1,18,M,2,10,37,8,4,12,1,1915.49143144948,440,496,1307,853,0,384,389,7,27,575,814,0,7,0,0,35,High
P103_Exp6,C1,18,M,2,10,38,6,2,10,1,950.151714008825,333,0,499,943,0,270,1537,4,7,285,813,0,285,0,285,35,High
P103_Exp6,C1,18,M,2,10,39,5,1,9,1,1585.67404368296,274,1410,1022,300,0,0,NA,9,21,476,813,0,0,0,0,35,High
P103_Exp6,C1,18,M,2,10,40,7,3,11,1,1164.6413983035,26,0,810,580,0,1716,640,5,6,350,814,1,129,0,87,35,High
P103_Exp6,C1,18,M,2,11,41,8,4,12,1,1250.02867654257,536,0,580,518,0,0,NA,4,12,375,813,0,334,0,334,35,High
P103_Exp6,C1,18,M,2,11,42,5,1,9,1,1769.47831630605,494,851,1087,760,0,374,1450,7,21,531,813,0,0,0,0,35,High
P103_Exp6,C1,18,M,2,11,43,7,3,11,1,1132.18649292685,547,896,463,662,0,337,713,6,30,339,814,0,0,0,0,35,High
P103_Exp6,C1,18,M,2,11,44,6,2,10,1,808.284623457439,246,832,463,549,0,810,610,4,18,243,811,0,0,0,0,35,High
P103_Exp6,C1,18,M,2,12,45,8,4,12,1,2562.00834819538,1264,495,700,660,0,804,336,12,20,768,810,13,0,0,0,35,High
P103_Exp6,C1,18,M,2,12,46,6,2,10,1,1198.25815651348,380,170,736,472,0,413,500,6,9,360,814,0,430,0,430,35,High
