104,18,f,1,1,1,5,1,7862.2282218239
104,18,f,2,2,2,6,3,11682.1280531476
104,18,f,3,4,4,8,4,16022.2016824373
104,18,f,4,3,3,7,3,15627.4258847152
104,18,f,5,4,4,8,1,3362.08272609656
104,18,f,6,1,1,5,1,2692.24906212548
104,18,f,7,2,2,6,1,3930.29275431036
104,18,f,8,3,3,7,1,3357.7495493264
104,18,f,9,1,1,5,1,2172.36565189887
104,18,f,10,4,4,8,1,1749.99728327384
104,18,f,11,3,3,7,3,6929.66187033744
104,18,f,12,2,2,6,2,6380.81454667554
104,18,f,13,4,4,8,1,4108.52170301223
104,18,f,14,3,3,7,2,4455.65730865565
104,18,f,15,2,2,6,2,6086.51713408472
104,18,f,16,1,1,5,1,2059.8938303774
104,18,f,17,2,2,6,3,5958.96869487478
104,18,f,18,4,4,8,1,4569.81953699869
104,18,f,19,3,3,7,2,8476.42606945374
104,18,f,20,1,1,5,1,2874.13019513406
104,18,f,21,3,3,7,1,5198.23249855472
104,18,f,22,4,4,8,1,2255.89529378703
104,18,f,23,2,2,6,1,4430.28339670127
104,18,f,24,1,1,5,1,1253.58758661605
104,18,f,25,5,1,9,1,7628.54034578413
104,18,f,26,7,3,11,1,4859.78528211126
104,18,f,27,6,2,10,1,2441.73620477159
104,18,f,28,8,4,12,1,1577.65396889226
104,18,f,29,5,1,9,1,2654.13219947368
104,18,f,30,6,2,10,2,4748.51153642157
104,18,f,31,8,4,12,1,2406.49816530276
104,18,f,32,7,3,11,1,1631.7587596277
104,18,f,33,5,1,9,1,1364.31768539842
104,18,f,34,7,3,11,3,6903.01411610562
104,18,f,35,6,2,10,2,5890.78824877652
104,18,f,36,8,4,12,1,1225.867329631
104,18,f,37,5,1,9,1,1078.39654045893
104,18,f,38,8,4,12,2,6893.46180827852
104,18,f,39,6,2,10,1,3929.82245898384
104,18,f,40,7,3,11,1,1062.12878967926
104,18,f,41,8,4,12,1,2127.91580083649
104,18,f,42,7,3,11,1,5013.68293763517
104,18,f,43,6,2,10,1,925.558105922391
104,18,f,44,5,1,9,1,314.335978015151
104,18,f,45,8,4,12,1,4113.61616656723
104,18,f,46,5,1,9,1,1709.62644424071
104,18,f,47,6,2,10,1,4900.18479768696
104,18,f,48,7,3,11,1,351.970471005188
104,18,f,49,12,4,16,1,1739.63599503986
104,18,f,50,10,2,14,1,1479.72628691423
104,18,f,51,9,1,13,1,1045.47435833956
104,18,f,52,11,3,15,1,877.563833986642
104,18,f,53,9,1,13,1,1107.74381401643
104,18,f,54,12,4,16,1,1400.25452697228
104,18,f,55,11,3,15,2,2994.70872479287
104,18,f,56,10,2,14,1,1555.60925280588
104,18,f,57,12,4,16,1,1623.84403340548
104,18,f,58,9,1,13,1,1513.53744190783
104,18,f,59,10,2,14,1,1013.98117369536
104,18,f,60,11,3,15,1,551.444814860588
104,18,f,61,10,2,14,2,5048.35831311721
104,18,f,62,11,3,15,1,4176.0244770885
104,18,f,63,9,1,13,1,1850.35341576804
104,18,f,64,12,4,16,1,1401.72699205141
104,18,f,65,11,3,15,2,4592.47672370111
104,18,f,66,9,1,13,1,1130.04148741311
104,18,f,67,12,4,16,1,1255.85031689116
104,18,f,68,10,2,14,1,2158.32833254899
104,18,f,69,11,3,15,1,1719.50385352466
104,18,f,70,12,4,16,1,1684.24287282323
104,18,f,71,10,2,14,1,6848.56279197265
104,18,f,72,9,1,13,1,855.762113878882
