145,19,m,1,3,3,7,2,5436.70843668224
145,19,m,2,1,1,5,2,4377.59981069757
145,19,m,3,4,4,8,4,5684.76546394959
145,19,m,4,2,2,6,1,1803.47468416039
145,19,m,5,1,1,5,4,8643.47031379293
145,19,m,6,2,2,6,2,4795.29141120111
145,19,m,7,4,4,8,3,4515.1333052836
145,19,m,8,3,3,7,1,2831.8150730629
145,19,m,9,1,1,5,1,1581.68181908695
145,19,m,10,2,2,6,3,5230.57434726798
145,19,m,11,3,3,7,2,5711.08365210603
145,19,m,12,4,4,8,1,6115.14712868484
145,19,m,13,3,3,7,1,2681.3817486418
145,19,m,14,1,1,5,1,1639.4880874268
145,19,m,15,4,4,8,1,1975.6264445914
145,19,m,16,2,2,6,3,4626.2143013646
145,19,m,17,4,4,8,1,4189.39932186913
145,19,m,18,1,1,5,1,983.510311110877
145,19,m,19,3,3,7,1,4505.48680408428
145,19,m,20,2,2,6,1,486.015123648031
145,19,m,21,3,3,7,1,1973.75092885522
145,19,m,22,4,4,8,1,1495.576813144
145,19,m,23,1,1,5,1,1445.76729238179
145,19,m,24,2,2,6,1,2429.85166704784
145,19,m,25,5,1,9,4,4888.54595315206
145,19,m,26,8,4,12,3,3045.53784805285
145,19,m,27,6,2,10,1,1671.32688361926
145,19,m,28,7,3,11,1,493.226231143126
145,19,m,29,8,4,12,2,4250.57391264454
145,19,m,30,5,1,9,3,3521.56631822436
145,19,m,31,6,2,10,2,2966.21777834298
145,19,m,32,7,3,11,1,1577.75874963954
145,19,m,33,5,1,9,2,5163.47108645459
145,19,m,34,6,2,10,1,1901.59035524994
145,19,m,35,7,3,11,1,1132.08622905404
145,19,m,36,8,4,12,1,1271.2743064003
145,19,m,37,5,1,9,1,1583.69979433883
145,19,m,38,6,2,10,1,769.87114053918
145,19,m,39,8,4,12,1,1861.71285836099
145,19,m,40,7,3,11,1,283.335677475407
145,19,m,41,5,1,9,1,1451.93832468976
145,19,m,42,7,3,11,1,5331.22591845677
145,19,m,43,8,4,12,1,2207.23513244957
145,19,m,44,6,2,10,1,231.863424785843
145,19,m,45,8,4,12,1,2169.1519614451
145,19,m,46,5,1,9,1,1292.01182413999
145,19,m,47,7,3,11,1,2137.13297810864
145,19,m,48,6,2,10,1,533.378686970536
145,19,m,49,11,3,15,2,2825.30690669046
145,19,m,50,10,2,14,2,2985.72084816624
145,19,m,51,9,1,13,2,2084.46219420148
145,19,m,52,12,4,16,1,555.335561575703
145,19,m,53,11,3,15,1,4343.6778459145
145,19,m,54,12,4,16,2,4057.62970304932
145,19,m,55,9,1,13,1,2137.71941632513
145,19,m,56,10,2,14,1,333.917256375571
145,19,m,57,9,1,13,1,3277.82774592197
145,19,m,58,11,3,15,1,2315.56653915868
145,19,m,59,10,2,14,1,719.519247428252
145,19,m,60,12,4,16,1,437.447294507365
145,19,m,61,9,1,13,1,1659.71250945404
145,19,m,62,12,4,16,1,2587.08803696209
145,19,m,63,11,3,15,1,2621.19954533773
145,19,m,64,10,2,14,1,268.15921178968
145,19,m,65,11,3,15,1,1583.24012094454
145,19,m,66,12,4,16,1,2849.268476426
145,19,m,67,10,2,14,1,903.807532364226
145,19,m,68,9,1,13,1,389.390750153325
145,19,m,69,12,4,16,1,2037.09893270025
145,19,m,70,9,1,13,1,1717.29361932375
145,19,m,71,11,3,15,1,1754.03549777184
145,19,m,72,10,2,14,1,613.661867511837
