0,1235.354246,705.2989568,1
3,1269.156925,724.8944097,1
7,1322.586841,759.1192915,1
10,1367.260543,790.2244626,1
13,1419.261017,817.9407477,1
17,1466.545634,835.0390543,1
20,1509.651009,854.4771808,1
23,1543.721605,882.0645355,1
27,1577.191365,909.7461995,1
30,1593.199658,934.5726387,1
33,1615.55403,959.5105671,1
37,1620.202612,974.165353,1
40,1618.656874,984.259137,1
43,1610.345537,980.3282343,1
47,1599.912034,971.7758402,1
50,1599.69744,969.8114566,1
53,1602.486136,968.3297691,1
57,1605.790845,972.8064318,1
60,1604.542342,979.3230551,1
63,1605.760684,980.221321,1
67,1603.911711,978.2376051,1
70,1602.749449,976.0944308,1
73,1600.601715,976.8472634,1
77,1603.288642,973.9222508,1
80,1604.459962,977.9376553,1
83,1600.686941,975.9715568,1
87,1604.314827,977.170297,1
90,1604.089,975.4545171,1
93,1600.774923,977.1899827,1
97,NaN,NaN,1
100,NaN,NaN,1
103,1607.351719,975.0349842,1
107,1605.185475,977.1656763,1
110,1602.505847,974.8098425,1
113,1600.037481,972.9603591,1
117,1604.151647,976.9454464,1
120,1605.737146,973.2546098,1
123,1605.395316,978.3208342,1
127,1601.598189,977.9110613,1
130,1603.652381,976.6806437,1
133,1604.403599,976.914099,1
137,1603.272663,972.6747161,1
140,NaN,NaN,1
143,NaN,NaN,1
147,1604.619312,971.7456311,1
150,1605.224467,980.0220805,1
153,1600.244718,976.3422003,1
157,1601.309283,979.4271906,1
160,1604.157779,978.2113673,1
163,1605.432445,978.6184738,1
167,1592.03077,964.0061376,1
170,1573.896633,923.2870214,1
173,1529.890071,869.9950946,1
177,1473.893464,820.7162204,1
180,1430.276452,770.6526739,1
183,1385.26382,713.8434063,1
187,1338.261898,666.0357186,1
190,1282.8358,613.1631953,1
193,1231.638244,576.944716,1
197,1185.610049,567.8257576,1
200,1149.106437,543.4519808,1
203,1123.595731,523.7614298,1
207,1097.832041,517.9134715,1
210,1090.733505,520.6475752,1
213,1092.637569,507.4775824,1
217,1094.437878,508.7627516,1
220,1099.439131,506.9832938,1
223,1095.536733,510.6899995,1
227,1092.383077,502.1952235,1
230,1091.557711,509.956213,1
233,1093.991958,502.9247261,1
237,1092.881102,511.6196125,1
240,1093.082031,512.4977098,1
243,1094.277677,505.8617567,1
247,1098.077131,503.5744852,1
250,1098.079676,480.0311849,1
253,1101.82867,470.5443777,1
257,1097.837097,487.2030613,1
260,1100.76649,489.8799203,1
263,1099.616746,489.8282128,1
267,1107.11472,472.1457819,1
270,1102.70163,485.470054,1
273,1093.041366,518.9823955,1
277,1091.604322,505.4143044,1
280,1091.296539,511.2485046,1
283,1093.842492,516.311507,1
287,1096.755832,500.5707676,1
290,1095.801692,498.6084708,1
293,1095.773791,500.4218408,1
297,1097.586241,495.2457989,1
300,1093.779327,515.594415,1
303,1093.123768,515.28723,1
307,1096.333489,507.0035027,1
310,1095.392076,505.2345801,1
313,1090.185673,505.3858987,1
317,1098.316407,492.0058933,1
320,1102.504387,467.7222829,1
323,1092.704008,504.1142988,1
327,1097.425579,487.6603614,1
330,1096.321401,483.1268678,1
333,1096.206232,504.6451722,1
337,1096.114875,497.5791289,1
340,1091.791185,521.923029,1
343,1088.298004,506.8968022,1
347,1086.468845,506.1892993,1
350,1090.209041,493.5080479,1
353,1088.963737,506.0646195,1
357,1090.712982,505.0552563,1
360,1088.576931,510.618499,1
363,1088.065479,503.7956156,1
367,1089.781734,504.4513961,1
370,1089.616538,499.2504631,1
373,1090.04752,511.4321823,1
377,1087.734958,509.58647,1
380,1088.441142,513.8622,1
383,1089.838018,507.3507449,1
387,1088.117831,503.3231228,1
390,1086.745498,506.0110271,1
393,1086.711812,504.3197435,1
397,1091.256027,493.5712167,1
400,1084.265322,508.9433064,1
403,1090.326038,499.8953554,1
407,1089.491945,501.086117,1
410,1090.138771,500.3361962,1
413,1091.588985,491.5722023,1
417,1089.103538,494.2282888,1
420,1090.881155,496.2890189,1
423,1093.60864,486.6419483,1
427,1084.337723,508.3326666,1
430,1091.908714,499.2684227,1
433,1088.214757,505.8970301,1
437,1093.179934,499.3430388,1
440,1096.533006,499.0643839,1
443,1088.606978,510.1574339,1
447,1077.274423,518.2513636,1
450,1054.895459,564.5383717,1
453,1038.085593,633.1340344,1
457,1011.384428,691.6639219,1
460,990.650148,743.4156537,1
463,962.6020609,781.0853949,1
467,942.7495961,812.9861869,1
470,932.9807326,838.362567,1
473,933.9463031,856.3858188,1
477,936.6292207,868.6297725,1
480,939.8067208,869.8614418,1
483,940.6434901,857.7946123,1
487,934.6164483,855.7076306,1
490,937.7010054,859.063739,1
493,933.5177059,864.6129487,1
497,935.0510319,867.5589915,1
500,934.3134364,869.6808376,1
503,934.6839852,868.223357,1
507,939.4169977,864.629077,1
510,933.4047964,864.7865723,1
513,937.7558821,863.9935794,1
517,937.2017873,862.4339447,1
520,935.7538191,864.1204876,1
523,934.2698026,861.3217858,1
527,935.996664,866.216796,1
530,937.2310436,864.8505902,1
533,936.5584835,864.9991397,1
537,936.3938488,863.695244,1
540,935.3033769,864.7467779,1
543,935.1782323,861.6880517,1
547,935.2888443,863.5556814,1
550,936.4507357,863.7775656,1
553,936.4794167,862.314234,1
557,939.2814147,863.0467723,1
560,938.2407071,863.6525342,1
563,940.077785,861.0307051,1
567,936.4889522,860.6261995,1
570,939.2741842,861.2732423,1
573,935.942649,859.8379646,1
577,937.4494553,864.4703704,1
580,941.1095942,862.1420396,1
583,937.4577978,861.5848954,1
587,939.5750838,861.6396297,1
590,939.5534387,861.9163689,1
593,940.4994285,861.9626657,1
597,940.6971881,860.1980861,1
600,938.6206492,861.5812054,1
603,941.1833708,859.0815383,1
607,940.0526733,861.514929,1
610,942.1094992,862.3871911,1
613,940.6635388,863.6612699,1
617,940.0730771,862.4854455,1
620,939.9334345,859.8706201,1
623,938.3302297,865.750399,1
627,941.0287098,864.3754625,1
630,940.1213458,863.4158127,1
633,938.8164159,862.4266322,1
637,942.4998857,864.1869721,1
640,939.7618363,861.7104734,1
643,939.7013572,864.5028647,1
647,938.8329135,862.6878891,1
650,942.808075,863.5378972,1
653,941.8221439,862.8387761,1
657,941.6372706,861.7514043,1
660,940.5886581,863.6397964,1
663,939.0143544,863.7607875,1
667,941.5802491,862.0183554,1
670,940.2128893,862.8641875,1
673,941.5662133,864.1369223,1
677,941.111927,865.225579,1
680,940.6193086,867.6974979,1
683,938.4522791,865.848148,1
687,941.6126605,854.5013856,1
690,940.6039204,827.8684524,1
693,951.8482178,786.2834665,1
697,969.382134,743.9021791,1
700,NaN,NaN,1
703,NaN,NaN,1
707,1038.864938,615.7752044,1
710,1052.942478,568.8835357,1
713,1069.582017,533.0640386,1
717,1077.679936,521.0107553,1
720,1083.683603,501.6215807,1
723,1085.908777,480.2437708,1
727,1090.418128,486.3718573,1
730,1085.353427,514.1566816,1
733,1087.506142,508.8446867,1
737,1089.885087,500.0463657,1
740,1085.840509,506.6628431,1
743,1086.580564,510.5144711,1
747,1086.792482,502.8356778,1
750,1092.842971,499.4344588,1
753,1091.909629,506.9713874,1
757,1087.69925,510.8587011,1
760,1087.806564,508.0219592,1
763,1087.938086,507.4833949,1
767,1088.133373,494.9004794,1
770,1086.323858,503.6740542,1
