0,763.9153486,481.2060555,1
3,771.7729252,489.0472605,1
7,765.8514843,488.4537375,1
10,770.2380358,471.6886328,1
13,765.7233195,493.101845,1
17,774.6107142,480.8143826,1
20,772.3106173,465.8983006,1
23,769.0856536,484.8951258,1
27,763.5920334,472.6558624,1
30,765.5216227,466.4116469,1
33,773.6576721,476.2828004,1
37,772.5678682,466.8384975,1
40,769.1027736,463.4639348,1
43,771.2427424,478.0991764,1
47,772.0237543,470.8691998,1
50,770.5367297,480.2881277,1
53,772.5522705,466.0320009,1
57,770.6052162,472.418924,1
60,766.8898913,467.7333176,1
63,773.5879319,478.4123748,1
67,771.1883115,476.5179282,1
70,772.259293,469.3410288,1
73,771.9798952,453.541344,1
77,768.8681032,446.948965,1
80,771.6593466,474.4878928,1
83,768.0900708,486.0750299,1
87,768.7163892,466.1319063,1
90,773.9513013,464.0672337,1
93,768.1150614,462.143067,1
97,772.5783274,489.0656418,1
100,775.5693532,469.681803,1
103,769.7793727,480.6436872,1
107,767.0574438,462.5350704,1
110,771.622685,481.6837139,1
113,768.6125292,473.3753891,1
117,771.6595485,494.2870152,1
120,769.2456586,472.5008008,1
123,768.8469565,454.577557,1
127,774.538126,491.901492,1
130,770.585981,462.4391674,1
133,767.9860311,465.6802229,1
137,771.3315971,472.1124203,1
140,773.6114557,469.4954078,1
143,772.1614952,486.6982386,1
147,771.7906963,479.6552385,1
150,768.6433612,472.9712209,1
153,771.34163,485.3401468,1
157,768.3090181,462.6602011,1
160,774.1248461,470.5682532,1
163,771.8427776,462.7830707,1
167,770.9169752,475.5422943,1
170,775.7707706,486.2558714,1
173,767.6545288,487.6927015,1
177,767.8938292,458.3121132,1
180,747.8778571,428.3877479,1
183,745.1236817,368.0648798,1
187,744.6931731,324.4506092,1
190,752.4754964,288.599941,1
193,760.7298175,252.2567983,1
197,758.315433,246.4124122,1
200,758.5747113,239.13426,1
203,755.935458,245.3536818,1
207,755.4866408,257.0358646,1
210,752.7415801,264.7851806,1
213,757.2374547,273.0723194,1
217,754.9670688,283.6441485,1
220,756.6804949,282.0983901,1
223,752.560835,272.5188266,1
227,754.4507115,267.9429393,1
230,754.3287367,267.0782198,1
233,752.2328481,270.5958849,1
237,752.8481934,263.8520131,1
240,754.75856,261.9021863,1
243,754.6225576,261.5686503,1
247,754.5279582,253.5695011,1
250,751.8671424,262.8402475,1
253,755.8282629,261.6234962,1
257,752.3768372,268.2066466,1
260,757.4253478,260.89686,1
263,754.1200945,261.7928169,1
267,751.7563686,262.5124992,1
270,753.7114059,262.1120643,1
273,755.7140403,260.6966929,1
