137,17,F,1,4,4,8,4,6579.92831999945
137,17,F,2,1,1,5,4,5228.22015999918
137,17,F,3,2,2,6,1,2110.95424000087
137,17,F,4,3,3,7,1,2054.2186666662
137,17,F,5,1,1,5,4,6675.59466666717
137,17,F,6,3,3,7,3,5636.2325333339
137,17,F,7,4,4,8,1,1965.89994666647
137,17,F,8,2,2,6,3,5821.00480000008
137,17,F,9,3,3,7,2,5362.00319999989
137,17,F,10,1,1,5,2,5589.8564266663
137,17,F,11,2,2,6,3,6274.70293333317
137,17,F,12,4,4,8,1,1067.23029333261
137,17,F,13,1,1,5,1,4164.53802666729
137,17,F,14,4,4,8,1,1712.4437333332
137,17,F,15,2,2,6,2,4822.88554666775
137,17,F,16,3,3,7,1,2155.35701333283
137,17,F,17,1,1,5,1,4686.93845333291
137,17,F,18,4,4,8,1,1319.74016000095
137,17,F,19,3,3,7,1,1047.76618666801
137,17,F,20,2,2,6,1,641.483093333591
137,17,F,21,4,4,8,1,1443.13557333408
137,17,F,22,1,1,5,1,5599.67530666654
137,17,F,23,3,3,7,1,1392.97365333368
137,17,F,24,2,2,6,1,765.658880000046
137,17,F,25,8,4,12,1,4496.60928000048
137,17,F,26,7,3,11,1,1328.12159999958
137,17,F,27,5,1,9,1,1486.82197333255
137,17,F,28,6,2,10,1,848.136533333673
137,17,F,29,7,3,11,1,5595.0301866651
137,17,F,30,5,1,9,1,3972.80298666738
137,17,F,31,8,4,12,1,1505.72031999945
137,17,F,32,6,2,10,1,2755.45301333295
137,17,F,33,5,1,9,1,1838.96576000006
137,17,F,34,6,2,10,2,6986.82538666617
137,17,F,35,8,4,12,1,2885.62645333332
137,17,F,36,7,3,11,1,1230.71146666734
137,17,F,37,6,2,10,3,6744.81792000006
137,17,F,38,5,1,9,1,1478.61034666676
137,17,F,39,8,4,12,1,1447.28661333284
137,17,F,40,7,3,11,1,1704.97578666618
137,17,F,41,5,1,9,1,2350.12479999932
137,17,F,42,8,4,12,1,1581.6704000008
137,17,F,43,6,2,10,1,2209.35637333241
137,17,F,44,7,3,11,1,908.237653333345
137,17,F,45,6,2,10,1,3387.90528000027
137,17,F,46,8,4,12,1,1049.93493333313
137,17,F,47,5,1,9,1,1116.01237333343
137,17,F,48,7,3,11,1,707.022506667272
137,17,F,49,11,3,15,1,2064.15317333449
137,17,F,50,12,4,16,1,1272.38528000089
137,17,F,51,9,1,13,1,1744.78634666593
137,17,F,52,10,2,14,1,904.376319998846
137,17,F,53,12,4,16,1,2283.97525333276
137,17,F,54,11,3,15,1,1386.52330666628
137,17,F,55,9,1,13,1,1648.90154666682
137,17,F,56,10,2,14,1,1235.53791999984
137,17,F,57,9,1,13,1,1105.57397333287
137,17,F,58,10,2,14,1,1105.64863999934
137,17,F,59,11,3,15,1,785.688746667802
137,17,F,60,12,4,16,1,472.111360000781
137,17,F,61,10,2,14,1,1366.41322666765
137,17,F,62,11,3,15,1,715.736746666153
137,17,F,63,12,4,16,1,2146.16960000058
137,17,F,64,9,1,13,1,1504.80938666624
137,17,F,65,11,3,15,1,803.567786666463
137,17,F,66,10,2,14,1,1248.35413333312
137,17,F,67,9,1,13,1,915.023359999395
137,17,F,68,12,4,16,1,378.452479999396
137,17,F,69,10,2,14,1,1511.86346666691
137,17,F,70,11,3,15,1,726.180266665324
137,17,F,71,12,4,16,1,821.63711999965
137,17,F,72,9,1,13,1,360.032426668113
