subj,age,sex,phase,block,trial,cue,resp,out,numResp,RT,AOI_cue_p1,AOI_cue_p2,AOI_resp_p1,AOI_resp_p2,AOI_out_p1,AOI_out_p2,tOutFix,nFix_p1,nFix_p2,samples_p1,samples_p2,raw_NA_p1,raw_NA_p2,post_interp_NA_p1,post_interp_NA_p2,ICU,ICU_medSplit
P101_Exp5,34,F,1,1,1,4,4,8,25,85465.6727447427,10318,0,50567,210,220,330,260,224,2,25644,792,4563,6,3914,0,14,Low
P101_Exp5,34,F,1,1,2,1,1,5,1,3341.96611540619,473,0,1767,127,0,530,247,10,4,1003,791,138,0,87,0,14,Low
P101_Exp5,34,F,1,1,3,3,3,7,2,4996.46596372804,961,0,2955,160,0,547,190,18,4,1499,800,61,0,56,0,14,Low
P101_Exp5,34,F,1,1,4,2,2,6,1,4047.33808093715,990,0,2266,136,0,494,187,13,3,1214,795,0,97,0,87,14,Low
P101_Exp5,34,F,1,2,5,3,3,7,3,5508.59914693319,543,0,4124,160,0,480,200,20,3,1653,791,0,58,0,58,14,Low
P101_Exp5,34,F,1,2,6,2,2,6,3,6379.45343822958,1532,247,3873,150,136,343,220,18,4,1914,795,14,99,0,96,14,Low
P101_Exp5,34,F,1,2,7,4,4,8,3,5781.84973924635,560,213,4458,133,0,291,170,13,5,1735,794,78,50,75,47,14,Low
P101_Exp5,34,F,1,2,8,1,1,5,5,6752.34397099757,496,0,4819,147,206,631,219,21,5,2026,793,5,48,0,0,14,Low
P101_Exp5,34,F,1,3,9,3,3,7,1,6496.71790727734,1098,237,3420,150,0,287,193,29,4,1949,795,333,24,150,0,14,Low
P101_Exp5,34,F,1,3,10,2,2,6,1,4822.40262413779,1253,187,2653,57,0,306,200,16,5,1447,792,55,29,48,29,14,Low
P101_Exp5,34,F,1,3,11,1,1,5,1,3810.28032079848,947,0,1976,193,0,253,190,16,6,1144,790,0,45,0,32,14,Low
P101_Exp5,34,F,1,3,12,4,4,8,1,3051.98143681719,737,170,1571,0,0,296,166,14,5,916,793,2,121,0,82,14,Low
P101_Exp5,34,F,1,4,13,1,1,5,2,8421.34347991032,1630,240,4480,103,0,217,223,26,4,2527,792,323,185,245,180,14,Low
P101_Exp5,34,F,1,4,14,2,2,6,3,5662.05644815545,427,333,4738,140,0,160,219,11,5,1699,795,25,7,0,0,14,Low
P101_Exp5,34,F,1,4,15,3,3,7,1,1751.74920502286,130,296,1314,130,0,273,167,3,5,526,793,0,117,0,68,14,Low
P101_Exp5,34,F,1,4,16,4,4,8,1,1147.73065207919,410,0,617,136,0,406,177,4,3,344,794,2,55,0,31,14,Low
P101_Exp5,34,F,1,5,17,1,1,5,1,4061.83646154386,520,0,2777,420,0,296,180,13,5,1219,795,83,73,41,70,14,Low
P101_Exp5,34,F,1,5,18,4,4,8,1,3989.19906697665,473,271,2818,30,0,229,187,12,6,1197,792,100,201,86,195,14,Low
P101_Exp5,34,F,1,5,19,3,3,7,1,3449.52190458207,537,0,2323,0,0,246,173,10,4,1035,794,19,116,0,106,14,Low
P101_Exp5,34,F,1,5,20,2,2,6,2,3690.31892512066,1237,197,2112,130,0,223,170,11,4,1107,791,0,370,0,359,14,Low
P101_Exp5,34,F,1,6,21,1,1,5,1,2683.04434846414,734,0,1281,280,0,282,183,13,7,805,793,72,213,41,109,14,Low
P101_Exp5,34,F,1,6,22,4,4,8,1,1946.36098369301,384,0,1223,424,0,130,750,5,6,584,795,0,173,0,167,14,Low
P101_Exp5,34,F,1,6,23,2,2,6,2,3208.53757969508,1009,226,1693,66,0,237,197,9,4,963,790,16,144,0,104,14,Low
P101_Exp5,34,F,1,6,24,3,3,7,1,1116.23493511979,193,0,623,160,0,283,200,6,4,334,795,0,105,0,80,14,Low
P101_Exp5,34,F,2,7,25,7,3,11,1,6365.07281616559,2411,0,2464,342,0,513,193,19,3,1910,794,214,40,156,40,14,Low
P101_Exp5,34,F,2,7,26,5,1,9,2,6369.11799278005,1424,0,3137,0,0,413,290,21,3,1911,793,207,117,169,81,14,Low
P101_Exp5,34,F,2,7,27,8,4,12,2,5164.15242222047,953,0,3346,143,0,684,183,16,4,1549,795,36,68,36,42,14,Low
P101_Exp5,34,F,2,7,28,6,2,10,1,1303.91218625937,197,0,747,150,0,503,210,3,5,391,792,0,71,0,46,14,Low
P101_Exp5,34,F,2,8,29,7,3,11,1,2404.16139917579,400,0,1549,70,0,696,193,8,4,721,797,14,42,0,29,14,Low
P101_Exp5,34,F,2,8,30,5,1,9,1,3765.76545826174,590,0,1616,53,0,377,197,13,10,1130,794,277,74,216,58,14,Low
P101_Exp5,34,F,2,8,31,8,4,12,1,2307.7717651704,777,0,956,0,0,414,27,7,3,692,792,99,201,95,148,14,Low
P101_Exp5,34,F,2,8,32,6,2,10,1,1059.82773973119,163,0,736,157,0,553,193,4,2,318,795,0,543,0,534,14,Low
P101_Exp5,34,F,2,9,33,5,1,9,1,3299.29613670902,1389,230,721,124,0,333,179,9,5,990,794,259,138,249,131,14,Low
P101_Exp5,34,F,2,9,34,7,3,11,1,1331.50736481548,333,0,867,146,0,597,190,5,4,400,793,0,46,0,0,14,Low
P101_Exp5,34,F,2,9,35,8,4,12,1,2217.08531393051,812,0,1133,134,0,450,173,7,3,666,793,0,211,0,193,14,Low
P101_Exp5,34,F,2,9,36,6,2,10,1,1211.32282523195,160,0,909,150,0,354,183,5,3,363,796,0,35,0,0,14,Low
P101_Exp5,34,F,2,10,37,5,1,9,1,1907.69522211758,357,284,1287,104,0,213,237,6,4,572,791,23,130,0,82,14,Low
P101_Exp5,34,F,2,10,38,6,2,10,1,1442.64412301618,0,0,866,116,0,668,154,2,4,433,791,151,11,151,0,14,Low
P101_Exp5,34,F,2,10,39,8,4,12,1,2261.36593936553,217,0,1827,124,0,547,163,6,3,678,795,0,74,0,49,14,Low
P101_Exp5,34,F,2,10,40,7,3,11,1,1158.57766453246,167,0,691,164,0,516,204,6,4,348,791,0,156,0,130,14,Low
P101_Exp5,34,F,2,11,41,8,4,12,1,3666.11698457837,1612,0,1733,315,0,227,196,11,5,1100,794,4,163,0,150,14,Low
P101_Exp5,34,F,2,11,42,5,1,9,1,3660.21199097759,1380,231,1592,26,0,313,191,12,7,1098,791,10,143,0,127,14,Low
P101_Exp5,34,F,2,11,43,7,3,11,1,1988.90381729689,230,0,1467,250,0,153,290,6,4,597,792,17,281,0,266,14,Low
P101_Exp5,34,F,2,11,44,6,2,10,1,545.482317232199,0,0,540,160,0,307,223,1,2,164,794,0,270,0,258,14,Low
P101_Exp5,34,F,2,12,45,8,4,12,1,3020.21009660075,888,0,1419,313,0,281,220,9,4,907,792,22,150,0,135,14,Low
P101_Exp5,34,F,2,12,46,6,2,10,1,1127.37079733142,167,0,699,146,0,143,187,6,2,338,795,0,291,0,252,14,Low
P101_Exp5,34,F,2,12,47,5,1,9,1,2972.07927880572,1367,0,1100,160,0,183,303,11,4,891,792,61,94,0,48,14,Low
P101_Exp5,34,F,2,12,48,7,3,11,1,906.17033431954,133,0,523,153,0,377,203,3,3,272,792,0,91,0,80,14,Low
P101_Exp5,34,F,3,13,49,12,4,16,1,2259.07818100677,204,0,1479,116,0,630,157,7,5,678,791,0,47,0,31,14,Low
P101_Exp5,34,F,3,13,50,9,1,13,1,2475.3955044398,503,0,1783,0,0,620,190,6,4,743,791,0,74,0,58,14,Low
P101_Exp5,34,F,3,13,51,10,2,14,1,2237.62180649283,167,0,1590,120,0,313,270,8,3,672,792,0,146,0,116,14,Low
P101_Exp5,34,F,3,13,52,11,3,15,1,1110.16866351292,170,0,533,126,0,467,167,4,3,333,791,0,0,0,0,14,Low
P101_Exp5,34,F,3,14,53,10,2,14,1,4433.51527597133,2026,0,1705,34,0,348,83,12,4,1330,794,76,72,76,66,14,Low
P101_Exp5,34,F,3,14,54,9,1,13,1,2010.10078168656,525,0,1157,76,0,597,124,8,4,603,790,0,89,0,38,14,Low
P101_Exp5,34,F,3,14,55,11,3,15,1,2533.04215115804,786,0,1527,73,0,480,217,9,4,760,794,0,59,0,47,14,Low
P101_Exp5,34,F,3,14,56,12,4,16,1,1388.60063171524,226,0,888,53,0,263,103,5,2,416,792,0,52,0,45,14,Low
P101_Exp5,34,F,3,15,57,9,1,13,1,1372.3004600688,236,0,722,50,0,387,196,5,5,412,792,46,40,44,37,14,Low
P101_Exp5,34,F,3,15,58,10,2,14,1,1649.67601467561,420,0,997,250,0,420,177,6,5,495,794,0,151,0,105,14,Low
P101_Exp5,34,F,3,15,59,11,3,15,1,4939.77162522606,1608,0,2302,0,0,353,170,14,6,1483,791,45,103,35,78,14,Low
P101_Exp5,34,F,3,15,60,12,4,16,1,1312.86695545896,233,0,716,170,0,553,210,5,3,394,795,0,312,0,304,14,Low
P101_Exp5,34,F,3,16,61,9,1,13,1,2059.92501852779,450,0,1360,146,0,200,300,6,2,618,791,8,72,0,65,14,Low
P101_Exp5,34,F,3,16,62,12,4,16,1,4820.9442955158,1214,103,3046,0,0,270,163,14,3,1446,793,13,40,0,37,14,Low
P101_Exp5,34,F,3,16,63,11,3,15,1,1527.77117637743,229,0,664,200,0,370,227,4,5,459,800,114,60,114,56,14,Low
P101_Exp5,34,F,3,16,64,10,2,14,1,1022.77561152277,147,0,763,127,0,646,163,3,5,307,791,0,240,0,207,14,Low
P101_Exp5,34,F,3,17,65,9,1,13,1,1315.88985138933,267,0,816,208,0,511,187,6,6,394,794,10,54,0,42,14,Low
P101_Exp5,34,F,3,17,66,11,3,15,1,1692.28583411677,502,0,740,97,0,570,154,10,4,508,791,0,239,0,204,14,Low
P101_Exp5,34,F,3,17,67,10,2,14,1,2667.97509492153,903,0,962,74,0,581,133,7,5,800,793,167,54,147,36,14,Low
P101_Exp5,34,F,3,17,68,12,4,16,1,1549.13923198365,194,0,1127,33,0,650,70,6,3,465,794,0,106,0,93,14,Low
P101_Exp5,34,F,3,18,69,9,1,13,1,1455.2216740567,210,0,847,140,0,140,187,10,2,437,791,0,81,0,81,14,Low
P101_Exp5,34,F,3,18,70,12,4,16,1,5208.34643539365,2542,89,1380,0,0,397,43,17,4,1563,791,241,245,158,227,14,Low
P101_Exp5,34,F,3,18,71,10,2,14,1,2012.811361481,273,0,1262,0,0,173,180,5,2,604,795,68,163,65,157,14,Low
P101_Exp5,34,F,3,18,72,11,3,15,1,831.042943895227,110,0,454,53,0,186,227,3,4,249,794,0,445,0,445,14,Low
P102_Exp5,30,F,1,1,1,4,4,8,7,14967.3561372465,3092,0,7399,79,0,504,293,87,6,4491,794,778,102,709,100,12,Low
P102_Exp5,30,F,1,1,2,1,1,5,1,1710.94970984905,298,220,925,150,0,363,229,8,6,513,796,42,40,40,32,12,Low
P102_Exp5,30,F,1,1,3,3,3,7,3,5085.37366364362,633,0,3325,184,0,683,217,20,2,1525,794,145,74,139,53,12,Low
P102_Exp5,30,F,1,1,4,2,2,6,1,3182.54622129552,598,0,1859,280,173,110,320,14,2,955,794,47,160,47,141,12,Low
P102_Exp5,30,F,1,2,5,1,1,5,2,6288.69317456974,2182,57,2330,163,0,461,200,33,4,1887,792,188,212,180,201,12,Low
P102_Exp5,30,F,1,2,6,4,4,8,2,3169.00654882556,890,257,1827,173,0,246,210,13,6,951,792,55,176,49,174,12,Low
P102_Exp5,30,F,1,2,7,2,2,6,3,5061.11668378253,732,0,3008,213,0,559,253,22,4,1519,795,177,198,167,198,12,Low
P102_Exp5,30,F,1,2,8,3,3,7,2,2590.01680619258,177,206,1605,263,0,216,300,10,7,777,791,85,124,85,115,12,Low
P102_Exp5,30,F,1,3,9,2,2,6,1,4639.24542373661,1942,0,1780,170,0,447,223,25,5,1392,791,124,197,116,186,12,Low
P102_Exp5,30,F,1,3,10,4,4,8,2,4904.87072373253,2325,166,1993,149,0,226,270,19,4,1472,792,72,169,48,152,12,Low
P102_Exp5,30,F,1,3,11,3,3,7,2,3623.39751316085,373,0,2646,510,0,131,310,11,6,1087,792,58,203,58,202,12,Low
P102_Exp5,30,F,1,3,12,1,1,5,1,953.414123088805,316,127,403,267,0,187,303,8,3,286,792,41,156,39,156,12,Low
P102_Exp5,30,F,1,4,13,2,2,6,1,6778.0963990208,1831,0,2700,176,0,490,220,42,4,2034,789,297,200,291,196,12,Low
P102_Exp5,30,F,1,4,14,3,3,7,2,6534.06827179515,3958,137,1741,143,0,234,363,24,4,1960,794,123,121,117,108,12,Low
P102_Exp5,30,F,1,4,15,4,4,8,1,2067.34508671707,1043,180,893,329,0,147,320,4,7,620,793,0,132,0,117,12,Low
P102_Exp5,30,F,1,4,16,1,1,5,1,1715.60842553845,167,147,1321,206,0,0,NA,8,5,515,793,0,509,0,473,12,Low
P102_Exp5,30,F,1,5,17,2,2,6,1,1928.69677559156,220,140,1144,330,0,0,NA,13,4,579,795,56,411,33,393,12,Low
P102_Exp5,30,F,1,5,18,1,1,5,3,11887.6340303414,5955,254,3219,187,0,147,226,57,7,3567,792,331,288,312,285,12,Low
P102_Exp5,30,F,1,5,19,3,3,7,1,1173.98099394177,453,130,647,336,0,0,NA,4,3,352,792,0,149,0,115,12,Low
P102_Exp5,30,F,1,5,20,4,4,8,1,882.372442111773,347,177,457,250,0,0,NA,3,6,264,794,0,205,0,197,12,Low
P102_Exp5,30,F,1,6,21,3,3,7,1,10044.1453737749,3540,163,4326,463,0,0,NA,44,4,3014,791,351,267,339,260,12,Low
P102_Exp5,30,F,1,6,22,2,2,6,1,1035.83998320664,476,279,503,247,0,0,NA,3,7,310,793,0,275,0,262,12,Low
P102_Exp5,30,F,1,6,23,1,1,5,1,822.549822316432,357,197,377,247,0,0,NA,4,4,247,792,0,217,0,202,12,Low
P102_Exp5,30,F,1,6,24,4,4,8,1,697.993710157789,170,66,426,210,0,116,260,4,5,210,794,7,244,0,217,12,Low
P102_Exp5,30,F,2,7,25,8,4,12,1,4556.06437296319,2192,0,1255,190,0,436,230,24,3,1367,792,147,104,137,60,12,Low
P102_Exp5,30,F,2,7,26,5,1,9,1,1856.95238330936,357,0,986,166,0,634,217,11,4,557,791,39,65,39,0,12,Low
P102_Exp5,30,F,2,7,27,6,2,10,1,2066.90818545576,1560,0,367,197,0,417,233,7,2,620,794,0,90,0,84,12,Low
P102_Exp5,30,F,2,7,28,7,3,11,1,1299.17069826115,514,0,513,137,0,780,166,6,3,389,794,46,72,44,67,12,Low
P102_Exp5,30,F,2,8,29,5,1,9,1,1500.22549054302,650,20,678,180,0,429,220,5,5,450,794,19,197,0,182,12,Low
P102_Exp5,30,F,2,8,30,6,2,10,2,2612.2817040341,976,167,1119,190,0,287,250,21,5,784,795,37,106,32,95,12,Low
P102_Exp5,30,F,2,8,31,8,4,12,1,2230.48632144855,1592,0,450,287,0,446,327,14,3,670,794,0,97,0,92,12,Low
P102_Exp5,30,F,2,8,32,7,3,11,1,1329.04467528715,529,90,584,187,0,407,223,7,4,399,795,0,232,0,220,12,Low
P102_Exp5,30,F,2,9,33,6,2,10,1,4358.57433657384,2409,294,747,336,0,0,NA,21,6,1307,792,236,180,218,156,12,Low
P102_Exp5,30,F,2,9,34,7,3,11,1,1355.50664119819,690,71,587,296,0,183,340,5,6,407,792,0,297,0,265,12,Low
P102_Exp5,30,F,2,9,35,8,4,12,1,2480.53933412666,1264,89,823,203,0,270,240,9,6,744,805,44,138,34,117,12,Low
P102_Exp5,30,F,2,9,36,5,1,9,1,1023.70445336328,393,186,566,163,0,240,203,2,6,307,806,0,240,0,236,12,Low
P102_Exp5,30,F,2,10,37,7,3,11,1,2895.01783231299,1727,46,830,196,0,470,234,6,4,869,795,64,257,55,247,12,Low
P102_Exp5,30,F,2,10,38,6,2,10,1,1655.16885337729,796,103,499,197,0,207,233,7,4,497,792,56,129,45,117,12,Low
P102_Exp5,30,F,2,10,39,5,1,9,1,1136.14764873364,613,194,326,310,0,0,NA,6,4,340,793,34,135,34,129,12,Low
P102_Exp5,30,F,2,10,40,8,4,12,1,1118.91735526206,427,0,600,174,0,246,213,5,3,336,793,0,162,0,156,12,Low
P102_Exp5,30,F,2,11,41,5,1,9,1,2213.1148030594,814,0,997,220,0,227,263,11,2,664,794,58,109,58,108,12,Low
P102_Exp5,30,F,2,11,42,7,3,11,2,6895.46326680102,3591,0,1065,216,0,314,253,23,4,2069,796,351,138,335,111,12,Low
P102_Exp5,30,F,2,11,43,6,2,10,1,820.995921543727,400,133,363,183,0,287,220,3,6,247,792,0,55,0,55,12,Low
P102_Exp5,30,F,2,11,44,8,4,12,1,897.430175798036,347,0,453,949,0,0,NA,5,2,269,795,0,155,0,143,12,Low
P102_Exp5,30,F,2,12,45,7,3,11,1,3585.05345427147,23,0,130,247,0,177,413,2,3,1076,793,977,276,965,258,12,Low
P102_Exp5,30,F,2,12,46,5,1,9,1,933.383650933138,305,226,492,100,0,0,NA,5,13,280,793,0,362,0,319,12,Low
P102_Exp5,30,F,2,12,47,6,2,10,1,955.145088338213,400,66,494,247,0,0,NA,3,7,286,792,0,97,0,93,12,Low
P102_Exp5,30,F,2,12,48,8,4,12,1,864.226533303736,97,0,526,193,0,630,240,6,2,259,795,19,168,0,154,12,Low
P102_Exp5,30,F,3,13,49,11,3,15,1,4670.10541522905,2366,0,1183,163,0,613,213,25,3,1402,792,190,32,181,31,12,Low
P102_Exp5,30,F,3,13,50,12,4,16,3,3974.44170290782,576,83,2857,297,0,223,677,12,6,1193,791,61,98,37,96,12,Low
P102_Exp5,30,F,3,13,51,10,2,14,1,1526.38623351413,140,0,1133,273,0,329,313,9,3,458,795,0,70,0,67,12,Low
P102_Exp5,30,F,3,13,52,9,1,13,1,2498.10242347939,1299,0,1003,207,0,247,253,9,5,750,794,0,38,0,32,12,Low
P102_Exp5,30,F,3,14,53,10,2,14,1,1281.40110479671,558,129,513,313,0,167,350,7,5,385,794,4,471,0,437,12,Low
P102_Exp5,30,F,3,14,54,12,4,16,1,1595.13887614867,490,0,1017,399,0,203,264,4,4,478,793,0,227,0,215,12,Low
P102_Exp5,30,F,3,14,55,11,3,15,1,2141.14726687058,1230,90,457,280,0,180,320,11,5,643,791,61,112,45,110,12,Low
P102_Exp5,30,F,3,14,56,9,1,13,1,828.702279523895,384,71,370,213,0,260,253,3,5,248,795,0,262,0,253,12,Low
P102_Exp5,30,F,3,15,57,12,4,16,1,1779.20443864332,867,139,556,360,0,0,NA,14,9,534,795,54,445,48,425,12,Low
P102_Exp5,30,F,3,15,58,11,3,15,1,1742.93011414466,780,273,689,370,0,0,NA,6,6,523,790,42,62,42,46,12,Low
P102_Exp5,30,F,3,15,59,9,1,13,1,2612.50783457035,1694,333,523,300,0,0,NA,12,6,784,800,52,228,45,220,12,Low
P102_Exp5,30,F,3,15,60,10,2,14,1,815.005595663933,294,0,473,227,0,446,376,2,3,245,794,0,127,0,94,12,Low
P102_Exp5,30,F,3,16,61,9,1,13,1,2863.40051685693,1749,518,708,0,0,0,NA,12,5,859,794,34,216,29,205,12,Low
P102_Exp5,30,F,3,16,62,12,4,16,1,1175.54470792675,616,267,463,234,0,0,NA,7,5,353,791,0,150,0,147,12,Low
P102_Exp5,30,F,3,16,63,11,3,15,1,2524.96203780356,1043,163,974,367,0,0,NA,8,6,758,796,88,135,86,131,12,Low
P102_Exp5,30,F,3,16,64,10,2,14,1,731.382523694265,142,0,383,290,0,157,426,6,2,219,794,0,114,0,112,12,Low
P102_Exp5,30,F,3,17,65,9,1,13,1,1181.69503182708,554,152,557,354,0,0,NA,3,10,355,794,0,179,0,159,12,Low
P102_Exp5,30,F,3,17,66,11,3,15,1,1546.43505211061,429,240,653,337,0,0,NA,12,4,464,794,53,54,53,54,12,Low
P102_Exp5,30,F,3,17,67,10,2,14,1,1016.42518343215,446,153,507,446,0,0,NA,5,6,305,794,0,58,0,53,12,Low
P102_Exp5,30,F,3,17,68,12,4,16,1,883.80858434175,266,0,483,257,0,410,296,6,3,266,793,0,63,0,58,12,Low
P102_Exp5,30,F,3,18,69,9,1,13,1,1134.71150650275,152,0,400,92,0,300,407,18,10,341,793,2,379,0,375,12,Low
P102_Exp5,30,F,3,18,70,11,3,15,1,1580.45788446816,943,116,454,377,0,0,NA,3,4,474,794,41,428,41,418,12,Low
P102_Exp5,30,F,3,18,71,12,4,16,1,1034.11755118577,333,0,503,463,0,0,NA,4,1,310,794,15,39,0,38,12,Low
P102_Exp5,30,F,3,18,72,10,2,14,1,843.85643868336,170,0,373,287,0,134,316,7,5,253,795,0,294,0,276,12,Low
P103_Exp5,19,F,1,1,1,1,1,5,4,4727.12552783742,244,0,3516,197,0,336,217,24,2,1419,790,263,113,0,81,16,Low
P103_Exp5,19,F,1,1,2,2,2,6,1,1891.60745622667,408,256,823,126,0,299,147,12,5,568,791,12,34,0,0,16,Low
P103_Exp5,19,F,1,1,3,3,3,7,1,1731.1937788827,404,0,1193,293,0,370,170,5,3,519,799,2,21,0,0,16,Low
P103_Exp5,19,F,1,1,4,4,4,8,1,3369.27260866014,373,0,2496,393,0,281,260,10,6,1011,793,63,156,40,0,16,Low
P103_Exp5,19,F,1,2,5,2,2,6,1,3627.51289701646,1423,0,1641,170,0,396,204,13,2,1089,790,66,71,0,0,16,Low
P103_Exp5,19,F,1,2,6,1,1,5,1,2293.90905805576,199,0,1916,650,0,0,NA,6,4,688,790,7,108,0,62,16,Low
P103_Exp5,19,F,1,2,7,3,3,7,1,3149.5917455677,1063,0,1453,123,0,216,234,23,5,945,794,100,278,0,224,16,Low
P103_Exp5,19,F,1,2,8,4,4,8,1,939.227966698127,290,330,567,187,0,187,220,3,4,282,790,2,413,0,398,16,Low
P103_Exp5,19,F,1,3,9,2,2,6,1,1184.93667651001,480,217,567,0,0,237,263,4,2,355,793,4,8,0,0,16,Low
P103_Exp5,19,F,1,3,10,1,1,5,1,1165.50805778206,150,0,749,659,0,207,260,4,4,350,794,0,2,0,0,16,Low
P103_Exp5,19,F,1,3,11,4,4,8,1,4968.98102577961,2059,0,2013,395,0,213,283,23,8,1491,798,104,122,0,0,16,Low
P103_Exp5,19,F,1,3,12,3,3,7,1,893.471129071258,196,219,653,0,0,0,NA,3,2,268,796,0,60,0,57,16,Low
P103_Exp5,19,F,1,4,13,2,2,6,1,4345.00902183208,1466,0,2464,174,0,547,206,13,2,1304,795,20,0,0,0,16,Low
P103_Exp5,19,F,1,4,14,1,1,5,1,1277.86687965818,113,103,869,0,0,223,320,3,3,383,795,56,8,48,0,16,Low
P103_Exp5,19,F,1,4,15,3,3,7,1,1341.59314161479,486,936,620,0,0,0,NA,6,2,403,791,0,4,0,0,16,Low
P103_Exp5,19,F,1,4,16,4,4,8,1,731.271431917776,217,197,450,0,0,0,NA,3,1,219,799,0,49,0,44,16,Low
P103_Exp5,19,F,1,5,17,1,1,5,1,1053.43510147668,0,236,940,413,0,0,NA,3,3,316,793,23,4,0,0,16,Low
P103_Exp5,19,F,1,5,18,4,4,8,1,2022.5449800937,713,0,923,210,0,496,237,13,2,607,791,11,0,0,0,16,Low
P103_Exp5,19,F,1,5,19,2,2,6,1,1361.80767732549,203,0,1000,417,0,234,300,4,3,409,800,2,185,0,166,16,Low
P103_Exp5,19,F,1,5,20,3,3,7,1,677.462145211393,203,0,384,207,0,0,NA,3,1,203,795,0,84,0,74,16,Low
P103_Exp5,19,F,1,6,21,2,2,6,1,1007.9893026541,163,0,656,187,0,223,220,4,3,303,791,51,2,31,0,16,Low
P103_Exp5,19,F,1,6,22,3,3,7,1,1292.06543846885,389,0,849,617,0,0,NA,3,5,388,790,0,67,0,56,16,Low
P103_Exp5,19,F,1,6,23,1,1,5,1,1443.75722930545,180,0,1000,523,0,317,393,5,3,434,791,0,30,0,0,16,Low
P103_Exp5,19,F,1,6,24,4,4,8,1,822.452735113984,327,0,434,590,0,0,NA,3,1,247,791,0,37,0,0,16,Low
P103_Exp5,19,F,2,7,25,7,3,11,1,4664.90966008041,1140,0,3185,150,0,406,224,16,4,1400,794,57,29,0,0,16,Low
P103_Exp5,19,F,2,7,26,5,1,9,1,2393.10270381884,650,0,1486,210,0,362,257,8,4,718,791,11,12,0,0,16,Low
P103_Exp5,19,F,2,7,27,6,2,10,1,1196.63113827028,240,0,890,203,0,743,233,4,2,359,794,0,39,0,0,16,Low
P103_Exp5,19,F,2,7,28,8,4,12,1,1025.67499474117,194,146,709,246,0,220,500,5,3,308,791,0,0,0,0,16,Low
P103_Exp5,19,F,2,8,29,7,3,11,1,1260.91803807412,127,0,669,146,0,747,180,4,5,378,796,111,24,84,0,16,Low
P103_Exp5,19,F,2,8,30,8,4,12,1,2342.31633883883,506,0,1506,0,167,440,70,6,3,702,791,0,22,0,0,16,Low
P103_Exp5,19,F,2,8,31,5,1,9,1,2419.8938542740502,503,0,1739,186,0,180,223,5,2,726,793,0,6,0,0,16,Low
P103_Exp5,19,F,2,8,32,6,2,10,1,1310.09246257872,246,0,838,163,0,0,NA,4,1,393,790,2,13,0,0,16,Low
P103_Exp5,19,F,2,9,33,7,3,11,1,2454.88593323807,653,163,1420,167,0,393,230,9,3,737,792,2,41,0,36,16,Low
P103_Exp5,19,F,2,9,34,5,1,9,1,2176.76220123303,464,0,1547,230,0,0,NA,7,2,653,796,0,65,0,46,16,Low
P103_Exp5,19,F,2,9,35,8,4,12,1,1731.32135172636,436,0,1143,538,0,0,NA,5,3,519,794,0,117,0,105,16,Low
P103_Exp5,19,F,2,9,36,6,2,10,1,1169.96670732806,0,0,550,353,314,297,386,3,2,351,798,2,46,0,46,16,Low
P103_Exp5,19,F,2,10,37,5,1,9,1,2143.21011673928,317,0,1687,210,0,316,237,8,2,643,790,0,0,0,0,16,Low
P103_Exp5,19,F,2,10,38,6,2,10,1,1540.77915007474,214,0,1199,363,0,404,237,6,4,463,791,2,7,0,0,16,Low
P103_Exp5,19,F,2,10,39,8,4,12,1,1067.43867436853,233,0,740,213,0,490,246,4,3,320,793,6,2,0,0,16,Low
P103_Exp5,19,F,2,10,40,7,3,11,1,797.814963058045,284,86,177,210,237,313,374,6,3,240,794,0,50,0,41,16,Low
P103_Exp5,19,F,2,11,41,6,2,10,1,1711.11108266632,274,0,952,377,0,406,227,10,3,513,795,0,77,0,65,16,Low
P103_Exp5,19,F,2,11,42,5,1,9,1,1270.40578830838,0,0,1217,233,0,277,530,2,3,381,793,0,2,0,0,16,Low
P103_Exp5,19,F,2,11,43,8,4,12,1,1472.79690446067,197,0,1003,664,186,0,NA,4,1,442,791,0,16,0,0,16,Low
P103_Exp5,19,F,2,11,44,7,3,11,1,953.126153329322,0,NA,717,NA,0,NA,NA,3,NA,286,793,0,0,0,0,16,Low
P103_Exp5,19,F,2,12,45,8,4,12,1,1512.33808595498,240,0,922,356,0,150,240,7,5,454,794,0,111,0,104,16,Low
P103_Exp5,19,F,2,12,46,5,1,9,1,2183.69252128741,300,NA,1762,NA,0,NA,NA,6,NA,656,798,4,101,0,89,16,Low
P103_Exp5,19,F,2,12,47,7,3,11,1,2129.63534220034,480,0,1326,326,0,0,NA,9,1,639,795,1,28,0,26,16,Low
P103_Exp5,19,F,2,12,48,6,2,10,1,473.147196448735,163,0,240,196,0,0,NA,2,1,142,797,2,4,0,0,16,Low
P103_Exp5,19,F,3,13,49,10,2,14,1,2172.20755205562,373,0,1262,144,0,0,NA,8,1,651,792,160,70,44,0,16,Low
P103_Exp5,19,F,3,13,50,12,4,16,1,1696.76831107608,457,0,1014,93,0,340,146,9,3,509,795,20,40,0,0,16,Low
P103_Exp5,19,F,3,13,51,11,3,15,1,1423.77095938627,216,0,763,80,0,570,140,5,3,427,791,53,142,40,131,16,Low
P103_Exp5,19,F,3,13,52,9,1,13,1,1284.17896208612,214,0,850,490,0,296,250,5,4,385,799,2,4,0,0,16,Low
P103_Exp5,19,F,3,14,53,12,4,16,1,1511.49883584458,427,0,643,157,0,563,234,7,3,453,795,43,27,0,0,16,Low
